CustomerID,Total_Orders,Total_Items,Unique_Products,Total_Revenue,Avg_Order_Value
15009.0,3,642,148,1261.78,420.5933333333333
15010.0,1,184,20,308.94,308.94
15012.0,2,231,111,423.04,211.52
15014.0,2,151,29,260.17,130.085
15016.0,1,76,20,170.04,170.04
15017.0,1,63,20,125.58,125.58
15018.0,3,189,30,496.21000000000004,165.40333333333334
15019.0,1,159,64,266.0,266.0
15021.0,9,847,288,1914.82,212.75777777777776
15022.0,4,543,96,905.04,226.26
15023.0,11,2871,348,6802.76,618.4327272727273
15024.0,10,920,105,1661.33,166.13299999999998
15025.0,1,189,66,377.01,377.01
15026.0,3,285,57,469.0,156.33333333333334
15027.0,4,565,30,1066.1499999999999,266.53749999999997
15028.0,4,459,36,627.13,156.7825
15030.0,2,372,7,518.28,259.14
15031.0,4,401,74,668.14,167.035
15032.0,3,2968,31,4959.1,1653.0333333333335
15033.0,10,1695,314,2586.67,258.66700000000003
15034.0,8,2422,301,4308.61,538.57625
15035.0,1,245,26,252.73000000000002,252.73000000000002
15036.0,3,327,107,465.55,155.18333333333334
15038.0,6,217,105,705.49,117.58166666666666
15039.0,47,9209,417,19914.44,423.7114893617021
15041.0,1,104,65,180.35,180.35
15042.0,1,30,5,135.93,135.93
15043.0,1,300,3,537.0,537.0
15044.0,17,2795,235,7700.2300000000005,452.954705882353
15045.0,2,114,11,735.66,367.83
15046.0,15,3451,147,5213.7699999999995,347.58466666666664
15047.0,1,222,22,343.62,343.62
15048.0,4,195,86,384.05,96.0125
15049.0,1,63,3,121.17000000000002,121.17000000000002
15050.0,3,1224,68,1782.09,594.03
15051.0,3,1011,130,1391.61,463.86999999999995
15052.0,1,82,27,215.78,215.78
15053.0,3,986,49,697.79,232.59666666666666
15054.0,2,198,104,302.1,151.05
15057.0,2,668,25,1489.5,744.75
15058.0,11,1069,199,2124.9900000000002,193.18090909090913
15059.0,9,604,161,1337.72,148.63555555555556
15060.0,4,263,81,303.09,75.7725
15061.0,48,28920,72,54534.14,1136.1279166666666
15062.0,4,763,47,987.86,246.965
15063.0,1,56,5,370.79999999999995,370.79999999999995
15065.0,4,1383,148,3158.13,789.5325
15066.0,1,317,42,893.59,893.59
15067.0,3,954,82,1744.76,581.5866666666667
15068.0,2,364,96,553.36,276.68
15069.0,1,520,70,1109.53,1109.53
15070.0,1,36,1,106.2,106.2
15071.0,2,269,25,982.07,491.035
15073.0,3,491,31,1043.41,347.80333333333334
15074.0,1,455,41,748.87,748.87
15075.0,1,447,27,773.03,773.03
15076.0,1,571,49,880.85,880.85
15078.0,32,5105,107,9743.11,304.4721875
15079.0,4,389,46,895.61,223.9025
15081.0,5,190,26,504.8,100.96000000000001
15083.0,1,38,5,88.2,88.2
15087.0,1,470,15,306.94,306.94
15088.0,2,460,53,1160.07,580.035
15089.0,6,1359,139,2420.84,403.47333333333336
15090.0,1,208,23,381.32,381.32
15091.0,1,346,30,480.71,480.71
15092.0,2,135,23,457.81,228.905
15093.0,6,3760,52,4597.02,766.1700000000001
15095.0,4,1079,30,1370.6,342.65
15096.0,1,120,11,219.39000000000001,219.39000000000001
15097.0,1,170,25,248.08,248.08
15098.0,3,121,2,39916.5,13305.5
15099.0,1,343,23,410.48,410.48
15100.0,3,80,1,876.0,292.0
15101.0,2,241,8,317.53,158.765
15103.0,2,329,35,703.36,351.68
15104.0,2,637,66,1027.44,513.72
15105.0,7,1211,90,2298.93,328.4185714285714
15106.0,5,1181,90,1422.52,284.504
15107.0,6,169,12,319.5,53.25
15108.0,4,499,50,1300.25,325.0625
15109.0,1,131,28,484.95,484.95
15110.0,4,246,18,996.1,249.025
15111.0,3,710,70,1567.48,522.4933333333333
15113.0,3,2386,77,3609.33,1203.11
15114.0,10,3096,136,2760.56,276.056
15115.0,1,157,21,340.11,340.11
15116.0,4,648,37,1352.75,338.1875
15117.0,5,1948,66,1551.78,310.356
15118.0,1,1440,1,244.8,244.8
15119.0,1,88,14,266.4,266.4
15120.0,1,296,21,358.82,358.82
15121.0,2,199,28,457.72,228.86
15122.0,3,800,65,1633.78,544.5933333333334
15123.0,2,1195,93,2199.31,1099.655
15124.0,2,233,14,184.19,92.095
15125.0,15,6193,103,11528.48,768.5653333333333
15127.0,1,251,16,406.53,406.53
15128.0,4,1343,75,1471.0,367.75
15129.0,11,1794,54,3447.4,313.40000000000003
15130.0,1,197,22,330.11,330.11
15132.0,5,679,49,977.9300000000001,195.586
15133.0,3,680,27,982.42,327.4733333333333
15134.0,8,887,46,1387.99,173.49875
15135.0,1,43,9,139.05,139.05
15136.0,4,776,61,1286.7,321.675
15139.0,2,208,13,178.96,89.48
15140.0,7,1572,74,2354.25,336.32142857142856
15142.0,1,365,26,498.74,498.74
15143.0,1,150,14,259.45,259.45
15144.0,17,3050,133,6580.44,387.0847058823529
15145.0,4,756,54,1194.73,298.6825
15146.0,2,1473,90,1327.16,663.58
15147.0,1,366,28,623.5,623.5
15148.0,1,187,20,301.29,301.29
15149.0,1,128,23,520.8000000000001,520.8000000000001
15150.0,10,3658,283,5314.47,531.447
15152.0,13,2704,196,4745.69,365.0530769230769
15153.0,1,198,22,329.25,329.25
15154.0,1,104,66,296.42,296.42
15156.0,3,597,51,961.49,320.49666666666667
15157.0,3,2392,125,1936.07,645.3566666666667
15158.0,1,198,7,401.40000000000003,401.40000000000003
15159.0,30,11441,368,18641.010000000002,621.3670000000001
15160.0,1,84,4,158.16,158.16
15163.0,2,186,29,304.47,152.235
15164.0,3,360,79,843.05,281.01666666666665
15165.0,1,160,27,487.75,487.75
15167.0,1,67,39,163.0,163.0
15168.0,1,52,5,106.56,106.56
15171.0,1,290,5,1289.5,1289.5
15172.0,5,1611,106,1624.05,324.81
15174.0,1,145,11,135.75,135.75
15175.0,1,454,23,224.14,224.14
15178.0,1,30,3,40.5,40.5
15179.0,5,1938,91,2206.95,441.39
15180.0,1,36,6,87.5,87.5
15181.0,3,544,11,689.4799999999999,229.82666666666663
15182.0,2,253,24,622.85,311.425
15184.0,2,223,58,406.76,203.38
15185.0,1,666,21,310.62,310.62
15186.0,2,215,17,411.41,205.705
15187.0,16,1887,64,4777.18,298.57375
15189.0,41,6149,82,16225.39,395.74121951219513
15192.0,3,918,36,1044.32,348.1066666666666
15193.0,1,144,19,499.32,499.32
15194.0,15,5703,209,7616.53,507.76866666666666
15195.0,1,1404,1,3861.0,3861.0
15197.0,3,469,30,1079.6100000000001,359.87000000000006
15198.0,2,120,10,193.64,96.82
15199.0,4,396,5,1268.7,317.175
15201.0,5,1210,36,1236.54,247.308
15203.0,6,1753,84,1827.8,304.6333333333333
15204.0,1,258,9,316.58,316.58
15205.0,2,378,37,653.24,326.62
15206.0,4,162,3,420.29999999999995,105.07499999999999
15208.0,5,316,25,870.12,174.024
15210.0,1,228,20,331.18,331.18
15211.0,2,240,52,894.4100000000001,447.20500000000004
15212.0,1,36,5,101.8,101.8
15213.0,2,272,22,328.35,164.175
15214.0,8,1254,109,1661.44,207.68
15215.0,3,225,33,734.94,244.98000000000002
15216.0,1,28,2,96.6,96.6
15218.0,11,3329,78,5756.89,523.3536363636364
15219.0,1,45,9,305.75,305.75
15220.0,6,1393,110,1778.96,296.49333333333334
15221.0,1,43,5,403.25,403.25
15222.0,1,440,5,585.0,585.0
15223.0,2,213,14,755.75,377.875
15224.0,2,152,13,322.08,161.04
15225.0,1,226,23,409.40000000000003,409.40000000000003
15226.0,1,71,8,154.41,154.41
15227.0,5,750,43,1219.4,243.88000000000002
15228.0,4,2255,110,3386.71,846.6775
15230.0,2,351,23,429.6,214.8
15232.0,2,686,26,612.06,306.03
15234.0,1,196,14,197.0,197.0
15235.0,12,1324,130,2247.51,187.29250000000002
15236.0,1,269,15,321.05,321.05
15237.0,4,1071,94,1412.32,353.08
15238.0,3,692,49,1071.99,357.33
15239.0,2,594,48,780.59,390.295
15240.0,5,1369,58,1706.57,341.31399999999996
15241.0,8,1818,82,1756.44,219.555
15243.0,1,185,22,316.68,316.68
15244.0,2,405,31,631.57,315.785
15245.0,3,1784,55,2515.84,838.6133333333333
15246.0,2,247,32,514.15,257.075
15247.0,1,160,6,356.0,356.0
15249.0,13,3577,212,6688.46,514.496923076923
15251.0,11,6171,97,10484.99,953.180909090909
15252.0,2,522,44,740.78,370.39
15253.0,5,866,52,918.1999999999999,183.64
15254.0,1,275,18,300.36,300.36
15255.0,1,489,47,890.85,890.85
15256.0,1,55,6,98.45,98.45
15257.0,1,46,7,317.15,317.15
15258.0,2,142,32,623.16,311.58
15260.0,7,885,62,1810.77,258.68142857142857
15261.0,1,270,19,254.82,254.82
15262.0,1,73,10,178.95000000000002,178.95000000000002
15263.0,1,89,12,156.51,156.51
15264.0,1,265,23,393.74,393.74
15265.0,2,612,76,1506.1200000000001,753.0600000000001
15266.0,1,18,6,119.3,119.3
15267.0,5,944,8,1717.36,343.472
15269.0,1,26,2,408.8,408.8
15270.0,7,1521,22,2379.49,339.9271428571428
15271.0,15,1262,185,2507.07,167.138
15272.0,2,310,63,721.94,360.97
15274.0,2,619,44,716.57,358.285
15275.0,1,498,41,615.14,615.14
15276.0,1,64,49,135.31,135.31
15277.0,1,205,12,255.89999999999998,255.89999999999998
15279.0,1,189,19,290.51,290.51
15280.0,1,154,16,113.12,113.12
15281.0,9,1211,121,2332.15,259.1277777777778
15286.0,1,55,3,240.55,240.55
15287.0,2,433,17,486.69,243.345
15288.0,5,775,80,2306.52,461.304
15289.0,3,1008,43,939.78,313.26
15290.0,18,4501,94,7943.22,441.29
15291.0,15,2103,62,4668.3,311.22
15292.0,1,56,23,180.94,180.94
15296.0,6,1766,139,3672.86,612.1433333333333
15297.0,3,292,30,641.94,213.98000000000002
15298.0,12,3116,118,4799.9,399.9916666666666
15299.0,7,2948,7,4507.01,643.8585714285715
15300.0,1,292,28,496.44,496.44
15301.0,12,2775,167,5070.35,422.5291666666667
15303.0,1,248,31,574.02,574.02
15304.0,8,104,8,694.4000000000001,86.80000000000001
15306.0,3,810,57,1174.35,391.45
15307.0,1,37,12,205.3,205.3
15308.0,1,175,19,310.47,310.47
15311.0,91,38194,576,60767.9,667.7791208791209
15312.0,4,516,42,924.85,231.2125
15313.0,1,25,1,52.0,52.0
15314.0,1,313,24,327.97,327.97
15315.0,2,862,35,570.5,285.25
15316.0,1,100,1,165.0,165.0
15318.0,1,642,33,312.62,312.62
15319.0,1,175,16,204.5,204.5
15320.0,1,326,36,267.13,267.13
15321.0,3,1181,84,2748.31,916.1033333333334
15322.0,1,416,42,679.68,679.68
15325.0,1,232,47,162.29,162.29
15326.0,1,386,29,311.71,311.71
15327.0,1,116,10,208.75,208.75
15329.0,3,486,52,1049.7,349.90000000000003
15330.0,2,1312,10,714.96,357.48
15332.0,4,652,29,1661.06,415.265
15333.0,1,344,16,1028.56,1028.56
15334.0,3,274,67,351.67,117.22333333333334
15335.0,1,80,34,173.97,173.97
15339.0,2,416,77,574.07,287.035
15341.0,1,812,17,2020.52,2020.52
15342.0,1,283,24,406.09,406.09
15343.0,1,84,21,364.5,364.5
15344.0,3,116,21,563.94,187.98000000000002
15345.0,1,81,20,393.54,393.54
15346.0,1,144,17,252.42000000000002,252.42000000000002
15347.0,1,130,5,201.60000000000002,201.60000000000002
15348.0,1,84,9,158.04,158.04
15349.0,2,327,66,473.81,236.905
15350.0,1,51,5,115.65,115.65
15351.0,7,753,160,1960.1100000000001,280.0157142857143
15353.0,2,343,59,777.02,388.51
15355.0,2,45,9,277.05,138.525
15356.0,10,1673,217,2766.5,276.65
15358.0,22,7050,302,8347.2,379.41818181818184
15360.0,1,223,13,427.93,427.93
15361.0,1,336,7,418.92,418.92
15363.0,1,144,16,326.0,326.0
15364.0,2,493,29,913.19,456.595
15365.0,7,1084,65,2314.32,330.6171428571429
15366.0,2,621,37,602.51,301.255
15367.0,4,1057,91,1877.59,469.3975
15368.0,1,230,4,446.94000000000005,446.94000000000005
15370.0,7,830,65,2386.05,340.86428571428576
15372.0,1,2924,27,2007.3999999999999,2007.3999999999999
15373.0,12,500,75,2415.91,201.32583333333332
15374.0,1,126,3,168.0,168.0
15376.0,3,619,100,1233.3600000000001,411.12000000000006
15379.0,7,2305,146,3703.29,529.0414285714286
15380.0,5,376,22,1690.2600000000002,338.052
15381.0,2,171,8,596.85,298.425
15382.0,6,4012,200,5955.71,992.6183333333333
15384.0,2,596,34,642.41,321.205
15385.0,1,161,12,316.88,316.88
15386.0,1,446,31,394.14,394.14
15388.0,1,88,10,140.54,140.54
15389.0,1,400,1,500.0,500.0
15392.0,4,1277,74,1535.53,383.8825
15393.0,2,150,10,231.86,115.93
15394.0,4,910,56,2183.54,545.885
15395.0,1,17,7,107.45,107.45
15396.0,1,122,14,288.18,288.18
15397.0,1,20,6,94.0,94.0
15398.0,2,769,60,1345.53,672.765
15399.0,3,611,45,815.77,271.92333333333335
15400.0,5,390,10,716.2,143.24
15402.0,2,694,35,626.77,313.385
15405.0,1,193,8,349.1,349.1
15406.0,2,254,51,510.71000000000004,255.35500000000002
15407.0,4,558,142,1056.44,264.11
15408.0,1,106,34,267.18,267.18
15410.0,8,1200,48,3450.84,431.355
15411.0,4,530,86,1358.88,339.72
15412.0,1,108,10,190.53,190.53
15414.0,3,443,37,774.9000000000001,258.3
15415.0,1,575,46,572.8100000000001,572.8100000000001
15416.0,4,2090,165,3984.32,996.08
15417.0,1,284,28,508.8,508.8
15419.0,1,230,8,135.86,135.86
15421.0,4,500,42,950.36,237.59
15422.0,2,38,6,97.7,48.85
15423.0,1,101,2,43.5,43.5
15424.0,2,554,17,383.34,191.67
15426.0,5,674,219,1447.39,289.478
15427.0,3,1013,233,1483.14,494.38000000000005
15428.0,1,102,6,93.78,93.78
15429.0,2,380,77,397.35,198.675
15432.0,1,65,10,171.19,171.19
15433.0,2,534,40,533.3,266.65
15434.0,5,647,40,1041.48,208.296
15435.0,1,54,29,149.29,149.29
15436.0,3,613,244,1122.53,374.1766666666667
15437.0,1,79,44,200.16,200.16
15438.0,1,59,25,156.57999999999998,156.57999999999998
15440.0,3,197,50,383.68,127.89333333333333
15442.0,1,120,2,594.0,594.0
15443.0,7,1663,238,3236.91,462.4157142857143
15444.0,2,764,191,1418.26,709.13
15445.0,1,58,5,113.5,113.5
15447.0,1,85,9,155.17,155.17
15448.0,1,232,28,494.64,494.64
15449.0,3,812,47,974.52,324.84
15450.0,1,376,30,429.84,429.84
15452.0,3,283,46,538.73,179.57666666666668
15453.0,7,845,170,1388.37,198.3385714285714
15454.0,1,86,23,179.1,179.1
15456.0,3,660,48,447.22,149.07333333333335
15457.0,1,132,56,237.07,237.07
15458.0,1,156,7,161.64,161.64
15460.0,1,109,53,216.76,216.76
15462.0,3,172,9,234.6,78.2
15463.0,1,106,7,126.14,126.14
15464.0,1,350,154,1048.85,1048.85
15465.0,18,1257,43,7354.62,408.59
15466.0,1,246,56,334.53,334.53
15467.0,3,310,41,524.88,174.96
15468.0,2,155,24,467.51,233.755
15469.0,2,153,24,538.55,269.275
15471.0,1,266,67,469.48,469.48
15472.0,1,251,76,371.56,371.56
15473.0,7,672,4,1771.2,253.02857142857144
15475.0,1,319,29,454.10999999999996,454.10999999999996
15478.0,2,585,34,1441.42,720.71
15480.0,1,303,45,905.5,905.5
15482.0,12,5020,47,11054.96,921.2466666666666
15483.0,4,295,74,233.81,58.4525
15484.0,4,3152,135,3594.31,898.5775
15485.0,3,1306,59,2575.0,858.3333333333334
15488.0,1,73,2,91.32000000000001,91.32000000000001
15489.0,3,608,47,1134.28,378.0933333333333
15491.0,6,1646,109,3100.09,516.6816666666667
15492.0,2,483,32,659.4599999999999,329.72999999999996
15493.0,5,560,176,2001.8,400.36
15494.0,2,1148,120,1299.23,649.615
15497.0,2,624,14,1262.2,631.1
15498.0,27,6105,363,13316.4,493.2
15500.0,4,572,64,1131.56,282.89
15502.0,12,4236,167,10384.93,865.4108333333334
15503.0,1,74,66,147.09,147.09
15504.0,1,33,13,52.83,52.83
15505.0,5,2390,90,3610.96,722.192
15506.0,3,848,121,979.26,326.42
15507.0,1,162,41,492.36,492.36
15508.0,6,440,78,1000.27,166.71166666666667
15510.0,1,2,1,250.0,250.0
15511.0,5,271,117,909.23,181.846
15512.0,2,68,7,121.0,60.5
15513.0,19,5709,190,14758.220000000001,776.7484210526317
15514.0,11,2160,96,4139.46,376.31454545454545
15516.0,3,27,15,62.43,20.81
15517.0,1,293,27,267.03,267.03
15518.0,8,1273,137,1942.45,242.80625
15520.0,1,314,18,343.5,343.5
15521.0,8,1836,119,3000.2,375.025
15522.0,2,573,47,398.84,199.42
15523.0,1,132,10,412.01000000000005,412.01000000000005
15524.0,1,4,1,440.0,440.0
15525.0,3,416,133,825.92,275.3066666666667
15526.0,2,24,4,148.44,74.22
15527.0,8,992,129,2429.78,303.7225
15528.0,1,123,26,229.33,229.33
15529.0,11,3496,423,3995.23,363.20272727272726
15530.0,4,950,91,1502.35,375.5875
15531.0,2,1105,196,2007.44,1003.72
15532.0,4,521,208,1580.93,395.2325
15533.0,3,289,73,807.57,269.19
15535.0,4,143,55,536.4,134.1
15537.0,1,29,24,110.92,110.92
15539.0,1,410,41,538.46,538.46
15540.0,1,200,15,213.3,213.3
15541.0,1,49,29,85.13000000000001,85.13000000000001
15543.0,1,86,26,127.86,127.86
15544.0,9,3109,127,3546.71,394.0788888888889
15545.0,2,163,78,292.71999999999997,146.35999999999999
15547.0,14,4032,441,4954.84,353.9171428571429
15549.0,3,698,104,1693.26,564.42
15550.0,4,295,44,575.63,143.9075
15551.0,1,218,29,436.06,436.06
15552.0,1,60,17,90.12,90.12
15553.0,1,451,51,437.23,437.23
15554.0,1,74,14,217.2,217.2
15555.0,16,4439,406,4805.17,300.323125
15556.0,1,236,31,279.77,279.77
15557.0,1,219,16,473.65000000000003,473.65000000000003
15561.0,4,267,27,800.59,200.1475
15562.0,1,39,1,134.55,134.55
15563.0,4,1501,88,1400.44,350.11
15565.0,2,60,8,173.16,86.58
15567.0,1,223,7,186.01,186.01
15568.0,3,461,27,758.29,252.76333333333332
15569.0,5,666,27,1375.71,275.142
15570.0,12,2067,233,4165.52,347.1266666666667
15571.0,4,264,47,650.4300000000001,162.60750000000002
15572.0,7,1229,166,2552.86,364.69428571428574
15573.0,2,363,88,607.45,303.725
15574.0,4,349,131,702.25,175.5625
15576.0,1,404,43,940.6700000000001,940.6700000000001
15577.0,3,89,39,258.88,86.29333333333334
15578.0,1,52,13,127.1,127.1
15579.0,2,120,45,348.6,174.3
15581.0,13,286,134,3679.9700000000003,283.0746153846154
15582.0,3,453,39,682.9100000000001,227.63666666666668
15584.0,4,314,88,725.11,181.2775
15585.0,1,320,31,455.3,455.3
15587.0,4,312,3,913.6800000000001,228.42000000000002
15589.0,3,243,28,478.53000000000003,159.51000000000002
15592.0,1,354,24,388.58,388.58
15593.0,1,60,5,199.8,199.8
15594.0,5,983,85,1771.78,354.356
15596.0,5,561,51,1406.59,281.318
15597.0,1,279,22,324.57,324.57
15598.0,1,160,14,240.68,240.68
15599.0,2,718,50,761.74,380.87
15601.0,14,4983,230,6776.56,484.04
15602.0,9,1137,31,1297.8700000000001,144.20777777777778
15603.0,1,96,2,48.480000000000004,48.480000000000004
15604.0,1,159,17,216.39,216.39
15605.0,5,441,61,1198.23,239.64600000000002
15606.0,9,892,48,2920.16,324.4622222222222
15607.0,1,202,13,104.76,104.76
15608.0,4,714,59,1093.68,273.42
15609.0,1,148,16,298.48,298.48
15610.0,1,66,6,112.46000000000001,112.46000000000001
15611.0,13,504,23,1591.45,122.41923076923078
15612.0,2,52,4,195.15,97.575
15615.0,23,5508,187,10399.74,452.1626086956522
15618.0,4,454,39,776.851,194.21275
15619.0,1,136,3,336.40000000000003,336.40000000000003
15620.0,3,915,92,1553.18,517.7266666666667
15621.0,4,501,12,1293.03,323.2575
15622.0,9,1674,170,3709.56,412.17333333333335
15623.0,1,125,19,301.03,301.03
15624.0,4,357,26,588.13,147.0325
15625.0,4,1188,44,1534.26,383.565
15626.0,2,766,49,675.8,337.9
15628.0,9,1894,85,2870.2400000000002,318.91555555555556
15630.0,2,800,57,1186.35,593.175
15632.0,8,2109,107,3285.31,410.66375
15634.0,1,99,15,243.55,243.55
15636.0,2,284,21,724.76,362.38
15637.0,1,128,15,223.36,223.36
15639.0,1,323,25,425.32,425.32
15640.0,15,6607,242,12515.66,834.3773333333334
15641.0,4,1562,101,1887.2,471.8
15643.0,3,246,31,664.0,221.33333333333334
15644.0,4,557,166,813.0,203.25
15645.0,1,256,50,612.01,612.01
15646.0,3,394,35,447.64000000000004,149.21333333333334
15648.0,2,221,23,657.35,328.675
15649.0,2,192,1,816.0,408.0
15651.0,3,479,27,646.3,215.4333333333333
15652.0,1,208,21,337.74,337.74
15653.0,2,1200,4,877.4399999999999,438.71999999999997
15654.0,2,475,15,922.53,461.265
15655.0,1,324,34,560.67,560.67
15656.0,4,343,46,748.5,187.125
15657.0,1,24,1,30.0,30.0
15658.0,5,242,40,1024.1000000000001,204.82000000000002
15659.0,1,111,11,306.45,306.45
15660.0,9,1050,58,1600.86,177.87333333333333
15661.0,2,236,4,309.8,154.9
15663.0,1,106,9,138.14,138.14
15664.0,1,157,17,386.43,386.43
15665.0,2,1666,92,2242.01,1121.005
15667.0,1,240,13,301.32,301.32
15668.0,1,72,1,76.32000000000001,76.32000000000001
15669.0,4,342,31,684.34,171.085
15670.0,1,91,12,173.05,173.05
15671.0,7,1699,52,2657.13,379.59000000000003
15673.0,4,1514,108,2881.02,720.255
15674.0,5,1275,88,2446.6,489.32
15675.0,3,527,20,323.69,107.89666666666666
15676.0,3,2252,190,3435.76,1145.2533333333333
15677.0,1,319,33,657.23,657.23
15678.0,1,184,12,352.7,352.7
15679.0,4,1170,98,781.28,195.32
15680.0,3,952,62,1333.68,444.56
15681.0,5,816,32,1426.16,285.232
15683.0,1,131,10,193.75,193.75
15687.0,9,1310,120,2993.1,332.56666666666666
15689.0,2,84,8,254.1,127.05
15690.0,2,408,19,239.76,119.88
15691.0,1,72,2,136.8,136.8
15692.0,1,138,12,191.04,191.04
15694.0,14,1677,42,6479.4,462.8142857142857
15695.0,2,212,22,409.98,204.99
15696.0,8,1028,141,2736.46,342.0575
15699.0,1,113,18,309.65,309.65
15700.0,2,357,85,696.68,348.34
15701.0,4,923,193,1542.14,385.535
15703.0,1,66,5,211.5,211.5
15704.0,4,1028,79,2293.62,573.405
15705.0,1,62,6,143.1,143.1
15706.0,4,321,50,1060.56,265.14
15707.0,4,605,127,945.58,236.395
15708.0,7,1267,125,3364.2400000000002,480.6057142857143
15709.0,1,121,6,133.25,133.25
15712.0,5,486,41,1072.3600000000001,214.47200000000004
15713.0,2,150,18,356.7,178.35
15714.0,2,187,34,330.88,165.44
15716.0,4,744,101,1118.81,279.7025
15717.0,1,70,7,150.3,150.3
15719.0,13,2725,307,5045.61,388.1238461538461
15720.0,1,281,128,598.73,598.73
15721.0,1,409,80,507.08,507.08
15722.0,5,1026,45,2222.56,444.512
15723.0,1,87,37,203.1,203.1
15724.0,2,73,11,218.25,109.125
15725.0,1,221,32,415.25,415.25
15727.0,7,3065,216,5178.96,739.8514285714285
15729.0,1,28,5,85.0,85.0
15730.0,3,689,68,1120.88,373.6266666666667
15732.0,2,215,13,294.12,147.06
15733.0,1,62,10,162.3,162.3
15734.0,2,346,25,1339.45,669.725
15737.0,8,599,60,1205.1200000000001,150.64000000000001
15738.0,16,2982,48,4812.42,300.77625
15739.0,1,472,8,449.12,449.12
15740.0,1,152,9,154.88,154.88
15743.0,4,216,59,784.46,196.115
15744.0,1,120,3,34.8,34.8
15745.0,4,421,57,1094.59,273.6475
15746.0,1,178,28,196.88,196.88
15747.0,3,480,53,974.04,324.68
15748.0,1,51,19,149.31,149.31
15749.0,3,18028,5,44534.3,14844.766666666668
15750.0,8,1786,215,2465.48,308.185
15752.0,7,1978,236,2637.38,376.7685714285714
15753.0,1,144,1,79.2,79.2
15754.0,3,199,24,458.57,152.85666666666665
15755.0,6,1427,127,2364.25,394.0416666666667
15756.0,4,242,160,532.96,133.24
15757.0,2,491,43,714.42,357.21
15758.0,1,47,9,205.25,205.25
15759.0,3,60,5,253.04,84.34666666666666
15762.0,2,251,37,583.75,291.875
15763.0,2,271,58,1086.92,543.46
15764.0,6,2050,150,3279.97,546.6616666666666
15766.0,1,170,11,315.06,315.06
15768.0,3,244,23,621.8299999999999,207.27666666666664
15769.0,26,29672,29,56252.72,2163.566153846154
15773.0,1,311,10,635.6800000000001,635.6800000000001
15774.0,1,87,25,270.8,270.8
15775.0,1,68,7,104.9,104.9
15776.0,1,138,18,241.62,241.62
15777.0,4,378,18,1047.11,261.7775
15780.0,3,220,26,475.28000000000003,158.42666666666668
15781.0,3,180,20,345.46,115.15333333333332
15782.0,3,864,34,2614.7400000000002,871.58
15783.0,1,212,14,246.3,246.3
15785.0,5,1612,60,2328.9700000000003,465.79400000000004
15786.0,3,3364,257,4932.2,1644.0666666666666
15787.0,3,540,157,948.05,316.01666666666665
15789.0,1,438,25,351.3,351.3
15790.0,1,114,34,220.85,220.85
15791.0,2,731,67,1612.69,806.345
15793.0,3,553,7,965.61,321.87
15795.0,1,581,42,610.01,610.01
15796.0,8,861,70,2711.56,338.945
15797.0,4,873,8,2207.4,551.85
15799.0,3,955,94,884.14,294.7133333333333
15800.0,2,335,116,699.08,349.54
15801.0,3,570,61,1063.95,354.65000000000003
15802.0,1,1,1,451.42,451.42
15803.0,1,290,8,415.82000000000005,415.82000000000005
15804.0,13,2565,170,4206.39,323.5684615384616
15805.0,17,3387,221,5528.4800000000005,325.204705882353
15806.0,3,602,24,784.58,261.5266666666667
15807.0,3,430,48,903.9,301.3
15808.0,4,1343,142,3734.9700000000003,933.7425000000001
15809.0,5,301,31,515.77,103.154
15810.0,4,861,69,1391.98,347.995
15811.0,6,1071,117,2218.62,369.77
15812.0,5,922,37,1801.14,360.228
15813.0,2,603,40,1303.9099999999999,651.9549999999999
15814.0,4,1271,63,1945.33,486.3325
15815.0,5,1856,33,2100.6,420.12
15819.0,4,1357,96,1905.45,476.3625
15820.0,1,128,17,206.98,206.98
15821.0,2,202,57,570.96,285.48
15822.0,2,375,28,885.47,442.735
15823.0,1,1,1,15.0,15.0
15825.0,1,220,20,532.94,532.94
15826.0,3,963,64,1654.31,551.4366666666666
15827.0,14,882,73,1836.0900000000001,131.14928571428572
15829.0,2,996,44,636.14,318.07
15830.0,1,415,39,576.0,576.0
15831.0,3,1105,63,801.76,267.25333333333333
15832.0,1,465,54,836.79,836.79
15834.0,4,965,242,2233.75,558.4375
15835.0,4,439,47,954.09,238.5225
15836.0,1,26,10,137.37,137.37
15837.0,1,189,24,391.98,391.98
15838.0,19,18368,54,33643.08,1770.6884210526316
15839.0,3,675,56,1048.49,349.49666666666667
15840.0,2,396,26,355.56,177.78
15841.0,4,942,36,1224.06,306.015
15843.0,1,27,8,118.95000000000002,118.95000000000002
15844.0,1,134,11,130.73999999999998,130.73999999999998
15845.0,8,1926,98,3711.77,463.97125
15847.0,2,449,22,389.27,194.635
15850.0,2,302,87,238.85,119.425
15852.0,2,48,22,160.71,80.355
15853.0,1,135,29,110.8,110.8
15854.0,12,939,105,2974.65,247.88750000000002
15855.0,5,470,59,712.24,142.448
15856.0,27,11005,300,16387.57,606.947037037037
15857.0,1,308,14,297.0,297.0
15858.0,5,1167,146,1438.85,287.77
15860.0,8,440,106,977.21,122.15125
15861.0,8,2544,343,3165.36,395.67
15862.0,4,585,142,832.88,208.22
15863.0,2,19,18,68.84,34.42
15864.0,6,1192,16,1936.3200000000002,322.72
15865.0,3,368,37,895.13,298.37666666666667
15866.0,1,126,43,230.53,230.53
15867.0,15,2054,304,3812.64,254.176
15869.0,2,175,13,149.64,74.82
